G2 G3 G4 G6 G7 G8 G10 G11 G13 G19 G22 G23 G25 G31 G36 G39 G43 G44 G48 G51 G55 G56 G57 G58 G60 G61 G66 G68 G69 G72 G73 G74 G76 G77 G78 G82 G83 G84 G86 G89 G92 G93 G95 G96 G99 G101 G103 G106 G107 G109 G110 G113 G116 G118 G119 G120 G121 G123 G125 G127 G128 G138 G140 G142 G144 G145 G147 G150 G151 G152 G160 G161 G162 G164 G166 G167 G168 G169 G170 G172 G174 G175 G176 G178 G179 G183 G187 G188 G189 G192 G193 G197 G199 G201 G202 G203 G204 G205 G207 G208 G209 G210 G216 G219 G220 G221 G223 G224 G227 G232 G235 G236 G243 G244 G246 G247 G249 G251 G253 G254 G255 G258 G259 G260 G263 G264 G268 G269 G271 G273 G274 G277 G278 G279 G280 G281 G282 G283 G284 G285 G289 G299 G303 G305 G306 G309 G313 G315 G316 G319 G323 G326 G328 G329 G330 G331 G332 G333 G334
G271 0 0.947903419179557 0 0 0.469900507725504 0 0 0.568182148654184 0 4.25516412955486 0 2.39049045097707 0 0.553721780746577 0.362810227413532 0.0454133001993956 0 0 0 0 0 0 0 1.30658541201412 0 0 0 0 1.01871546243082 0.723354276625958 0 0 0 0 0 0.807656336020597 1.04303693072554 1.4212160744442 0.273951887889979 2.47046595062884 0 0.603333181555329 0 0.910428479073659 0 0 0 0 0 0 0 0 0.805831939333496 0.705046610825938 0.0368128551746783 0 0.55466407283229 0 0 1.11930168555078 0 0.785898984044424 0 0 0 0.390479813498544 0 0 0 0 0 0.542716698248682 0 0 0 0 0.169200891562272 2.23487994313328 0.283180898194515 0 0 0 0.386490675023439 0 0 0.0311019910587683 0 0 0 0.675086971933845 0 2.10548620997166 0 0.394161131015481 0.285331568365029 0.105187082451757 0 0 0 0 0 0.676356572127914 0.106568697527651 0.498025322532118 0.241675610111693 0 0.495341320190322 0 0.256246084097134 0 0.272889205836232 0 0 0.695308626505253 0.339551909662061 0 0 0 0 0.50187320038315 0 0.441220799435431 1.17381647682428 0 0 0 0 0.56602123261454 0 0 0 0.262337650201376 2.51802178243442 0 0 0 0 0.804040548844288 0 0 0.0570717583794165 0.375707206083395 0 0 0 0 0 0.454586122941261 0 0 0 0.175392303367261 0.0642890663019079 0.915369592695201 0 2.28259934151523 0 0 0
G273 0 1.20759851438706 0 0 1.39498705846317 0 0 0.573982092551413 0 2.72858556733494 0.306654666358529 1.89704329864019 0 0.444555266791549 0.271251436832051 1.10656158322522 0 0 0 0 0 0 0.373420653406571 1.94132656172502 0 1.01094487085873 0 0 1.16798023929768 0.114262365189654 1.02861654412212 0.48151290396919 0 0 0.281069341007901 0.402241433653153 0 1.31548203631394 0 0.9896245787401 0 0.607853726120745 1.09654562608556 0.990715671508493 0 0 0.157373272519584 0.0352091778259854 0 0 0 0.176082179796171 0.892431304811853 0 0.233390303730633 0 0.556675075562957 1.23981182275402 0 0.0562360297220878 0 0.602613167157094 0 0.820722469668242 0 0 0 0.414465835220707 0.54546625866485 0 0 0 0 0.225756633953739 0 0 0.788134172985025 0.297917806567252 0.205331708480908 0.648014208915011 0 0.0903835616589125 0 0.393023552694244 0 0.602341150068979 0.819868209528178 0 0 1.67128232978904 0.572353363751794 2.98097700017469 0.206075721851587 0 0 0 0 0 0.0829498465978769 0 0.516504367105718 0.112816286470634 0 0 0.0605358924429626 0 1.00459907942212 0 0 0 0.730332308511324 0 0 0.797964647807668 0 1.31659497796869 0.171576269931928 0 0 0.934415074323693 0.244040873005636 0.82943003802338 1.41813355845388 0 0.971977840991247 0 0 0.693176016121874 0.0960401553256086 0 0.614635701662881 0 2.67650715125678 0 0 0 0.000373718681641768 0.856199025889453 0 0 0.0233194690749575 0 0 0 0 0 0 0 0 0 0 0.595441422107709 0 0 0.877481659422652 1.40322972041634 0 0 0
G274 0 1.6856905564819 0 0 1.3532616414017 0 0 1.31359303002832 0 1.92913513968847 0 2.63652363286085 0 1.03393912281072 0.162837317398357 0 0 0 0.323168587748781 0 0.182367707951994 0 0 1.91792328991181 0 0.370863372318737 0 0 1.46606502295327 0.535619024552541 0.727618345479866 0 0 0 0.713257334359294 0.263557163607721 0.963442289206151 1.03401539949148 0.13196629707709 2.39712003918154 0 1.41492183441711 0 0.114559981342997 0 0 0.0711308445420932 0 0 0 0 0 0.161275091862212 1.174433253612 0.494803243467949 0 1.07124506384308 0 0 0.180434093718147 0 1.61108295981314 0.130559487212353 0.573419843687873 0 0.785581985661486 0 0 0.00238927287191711 0 0 0.302865757996462 0 0 0 0 0 0.544696308982456 0 0 0 0 0.269217297977427 0 0.124763731414896 0 0.231610174319305 0.352950084866991 0 0.862655855822722 0.407289318743097 1.67864665900907 0.203520552548012 0.679329063828308 0 0 0 0 0 0.0221719701357558 0 1.04691919548705 0 0 0 0 0.838763156588494 0 1.12674825582562 0 0 0 0.343734273245481 0.758324155856317 0.868997996337712 0 0.0439648419282927 0.240472764300737 0 1.05926024440498 0 0 1.28486603352596 0.162570664558655 0 0 0 0 0 0 0 0.642669494016004 0.977873768262931 0.310666754748843 0.318663390750749 0.0847259420137828 0 0.492849141690905 0 0 0.117250595971403 0.195590252819127 0 0 0 0.483143696692899 0 0 0.494790444946594 0 0.0774888966336509 0.362158599873171 0 0.157298752147851 0.907722430992726 2.93622309024077 0 0.221701809685941 0
G277 0 1.30071565572178 0.886882119127154 0 0.584591894250823 0 0 0.447450095530771 0.593059949282965 1.71673436257194 0.0187317868644344 0.849301831307157 0.452802545393067 0.882022195594935 0 0 0 0 0 0 1.2433589711002 0 0 1.29505282044296 0 0.190464059208276 0 0 1.69050848168716 0.0711641565780409 1.51635053099557 0.681707328870663 0 1.03248127687461 0.260698497733749 0 1.92032735798184 0.507402728525109 0.143267688235305 1.17240338648715 0 0.656406430357149 0 0.50709941952002 0 1.17215225006988 0 0 0 0 0 0.157651780775378 0.415339329605125 0 0.114181900756342 0 0 0 0 0 0 0 0 0.745175726938384 0 1.84830121319177 0 0 0 0 0 0.0597230007623922 0 0 0 0 0 1.16622923079199 0 0.527131707982283 0 0 0.883137664688749 0 0.286637413076501 0.40252039302815 0.239044462179694 0 0 0.887054025167009 0.148962730573239 0.87256834404505 0 0 2.85508697962818 0.626768374525586 0 0 0.377938004024626 0 0.175606524611702 0 0 0 0 0 0.527140064994558 0 0 0 1.5464564688537 0 0 0.854454449849087 0 0 0 0 0 0.607471460882279 0.469440950647036 0.396665514525148 1.61795027213317 1.7803986017439 0.109799977495011 0 0.649850805411289 0 0 0 0.991830800865323 0 2.3470436049081 0 0 0 0.703344446255607 0.227349986396357 0.702533096868025 0 0 0 0 0.506111949138013 0 0 0.146975545130319 0.542446548786546 1.26646241906533 0 0 0.0428250207687915 0.11210819476585 0 0 1.18837509716143 0.933369891655012 0.225874047203416 0
G278 0.316827233331944 0.667425609249635 0 0 0.366047273378902 0 0 0 0 1.10724543541199 0.114090287355333 1.87921026318811 0 1.24535145130548 0 0 0 0 0 0 0.980126235972326 0 0 1.50080338793345 0 0 0 0 1.38847637152524 0 1.05661221245222 1.6487439103573 0 0.731125405480701 0.0663467642950565 0 0.343224341766877 2.00335609358887 0.852187404190182 0.880301376382697 0 0.612698321160477 0 0.913005742908733 0 0 0 0 0 0 0 1.20007319090536 0 0 0 0 0.114798883371054 0 0.611959430314808 0 0 0.574920982759016 1.15207917870131 0 0 0 0.477167799061182 0 0 0 0 0 0 0.0732381163534109 0 0 0.562248309409518 0.0960290416047071 0.326043767920353 1.24561753831867 0 0 0.221202710542976 0 0 1.85354135948016 0.19456920109448 0 0 1.27320772477095 0 1.40875795526759 0.486764586246016 0 1.15440316112645 0.426377689129332 0 0 0 0 0.774304366001008 0 0 0.0110360105001508 0.210940868654069 0 1.59678814206673 0 0 0.312092343541495 2.27234786448321 0.161901160938322 0 1.91835920683468 0 0 0 0 0 0.376743034814928 1.01584529259982 1.45612003402932 1.69759922780839 1.34596902308672 0.520532287407847 0 0 0 0.479559676227369 0 1.19095081010307 0.518713739258689 0 0.157844262357354 0 0 0.479390305654255 0 0 0 0 0 0 0 0 0 0 0 0.303973833839858 0 0.112010046739183 0 0 0.193734667650424 0 1.75198686448572 0 0 0
G279 0.149294233394048 0.828366371033274 0 0 2.21372035004068 0 0 0.211337876671456 0.796805484295109 2.14640936272472 0.00553269551207922 2.29750502534468 0.549474099789104 0 0.496521397568229 1.73334241296634 0 0 0 0 0 0 0 1.96599005879811 0 0.845047482321671 0 0 1.04553255094567 0.10060076568991 0.16728110799155 0 0 0 0.841319359101606 0 0 1.19736712471274 0 1.33376363256914 0 0.371479612307941 0 0.0379938025894213 0 0.798211764357194 0 0.790820454712143 0 0 0 0.530988555136292 0.682711912271662 0 0 0 0.114322151027834 0 0 0.0460791794253402 0 1.17606485961832 0.315084037624229 0.105189564126716 0 1.12395580809019 0 0 0.190154468719434 0 0 0 0 0 0 0 0.159043040934032 0.621284104439417 0.672641280114603 0.501226845402734 0 0.240252645922314 0.036320335901496 0 0.463599653487711 0.0536362955866263 0 0 0.118865532831823 1.96127466675746 0.516329958168817 2.54149704843503 0 0.276897304824645 0.28776686376557 0 0 0 0 0 0.11991498304162 0.748863431322217 0 0 0 0 0.869551234760328 0 0 0 0.134589472943424 0 0 1.69295978427569 0.854307858330565 0 0 0.605913974254135 0 0.161504795229732 0 0 0.433988616766545 0.459186057571165 0 0 0 0 0 1.0130622200277 0.47241773196233 0.21304197216525 1.71083585108564 0 0 0 0.127554759811893 1.2805804405929 0 0 0.922468590882021 1.08443592656805 0.0383032980223436 0.122603598105639 0 0 0 0 0 0.255391056713474 0.119212816602287 0.952106930385378 0 0 0.0508003572278021 0.855150342256321 0 0.994977066516869 0
G280 0.486149044550538 1.03231823940162 0 0 0.75687793601202 0 0 0.330533664646911 0 3.08074000644017 0 1.71277508733654 0.511954504249989 0.357772174978658 0.279941101274615 0 0 0 1.06552291133401 0 0 0 0 0.742139699930956 0 0 0 0 0.495400601710789 0 0 0.0291794237893029 0 0 0.195835387727261 0.557320529001537 0 1.73344438006356 0 1.65289721861624 0 0.171027104403909 0.0617253380874297 0 0 0.236275788205496 1.19511643661176 0.692696715325234 0 0 0 0.0643070034090686 1.88045427329602 0 0 0 0.0456418064601961 0 0.339184271295405 0 0 0.14216567302524 0 0 0 0.599866025213217 0 0 0 0 0 0.281548849776816 0 0 0 0 0 0.594585959913175 0 0 0 0 0.0214507732060939 0.0731833117845129 0 0 2.318585137863 0 0 0.923502031745121 0 1.31194132504459 0 0 0 0 0 0 0.126404842537449 0 0.227027307512737 0.189687771552963 0 0.370345067241109 0 0.279297068250537 0.944156922293341 0 0 0 0.0842100301774733 0 0 1.20490872739602 0 1.49936787348049 0 0 0 0.240283869309131 0 0.0694870423648372 0.592124580750369 0.621293795117305 0 0 0 0 0 0 0.228341395491773 0 0.443553906637559 0 0 0 0 0.474629833053972 0.298268749131395 0 0 0 0 0 0 0 0 1.36295508904042 0.31418344468394 0 1.09851186096184 0.182019617732783 0 0.719983386175848 0.865059034034154 0.69234654153035 0 0 0
G281 0 1.32989376048806 0 0 0.579620471479994 0 0 1.23099364922618 2.0827596427932 1.33841269155535 0.693021031334828 1.53618724043358 0 1.52404345776825 0.476177011080162 1.03059573768719 0 0 0 0 0 0 0 1.16470185754777 0 2.28705071814461 0 0 1.12345178808537 0 0 0 0 0.485366579206614 0.238920508103273 0.678897776685724 0.14805832085345 0 0.0682931853859473 1.76905500501969 0 1.52031014294639 0 0.470977108873245 0 0.352971604473825 0.505209531712449 0.121684231198405 0 0 0.481148408973308 0.192225765658554 1.91140170981913 0 0.169130946394937 0 1.15562456686346 0 0 0 0 0.465992176078151 0 0.684538182785737 0 0 0 0 0 0 0 0 0 0 0 0 1.38328937936442 0.303175097021854 0.785158345267967 0.737830748120806 0 0 0 0 0.0366735552685238 0.179776901522023 0 0.877971066266076 0 0.794809271539272 0.493671765342571 3.03906398573927 0 0 0 0 0 0 0 0 0 0.256010572125619 0.260385021749004 0.390820211750288 0 0 0 0 0 0 0.0933803248682845 0 0.162443927783668 1.13327034212874 0.591417172739767 0 0.674601608232868 0.759344409589985 0 1.45036101693068 0.221288164265585 0.772753814472248 1.77474630476366 0.480769470562688 0 0.411531266916909 1.32740120149926 0 0 0 0.718260037096778 0 1.52704506524367 0 0.901100726005765 0 0 0.443262615233666 0.756690215315861 0 0.0857334083276034 0.451192831049605 0 0.819831203485579 0 0.287835531135619 0.347788999358426 0 1.0098219092856 0 0.158990036378239 0.224762155893309 0 1.16414176401238 0.584398907170497 1.77534765358841 0.570923483516183 0 0
G282 0.692859243111705 1.35311580165849 0 0 1.04641018403292 0 0 0.687168440016387 0 2.39777798218679 1.11295114165243 1.84258933043107 0.118355451178952 0.604236418208158 0 0 0 0 0 0 0.852319637619408 0.0450903422630168 0 1.90853639226957 0 1.30816114844551 0 0 1.73745768275469 0 0 0 0 0 1.14468231502603 0.518682639419631 0.0279562759408435 0.497871199169082 0 2.42498581854406 0 0.603949393625555 0 0.948242003179331 0 0 0.355145172285744 0 0 0 0.132725688222992 0.414371474755097 0.34519121663293 0 0 0 0.571026897774065 0 0 0 0 0.452708492968606 0 0.671651825718246 0 0.256457422214043 0 0 0.724615813409932 0 0 0.0947984374525917 0 0 0 0 0.713694056454301 0.331407721249588 0 0.657600679904222 0 0 0.112107934591348 0 0.815050659953674 0 0.560413284942691 0 0 1.13926702984654 1.07124120728578 1.05497038170046 0.558651232903393 0.0682783638389905 0.77434753882599 0 0 0 0.108265801267296 0 0.20234920015584 0 0 0 0 0 0 0 0 0.650734008309526 0.243016758422174 0 0 0.907014619211397 0 0.800261947463106 0.831688301846999 0.419079334379868 0 1.26509151961696 0 0.570582661327236 0.539645883717903 1.06341906165718 0 0 0 0 0.592668604748167 0 0.0248063069791036 0.559339917301585 1.69427422772493 0 0 0 0 0.343212728777052 0 0 0 0.0655198635558383 0 0 0 0 0 0 0 0 0 0.50172497139745 0.341151534152346 0 0 1.31460784694425 0 0 0
G283 0.238614682456417 1.46313634277079 0 0 1.04264838793497 0 0 1.47513896978988 0 2.58938149628695 0.324547050838892 1.74536140759958 0 1.02871233263865 0.345358120635151 0 0 0 0 0 0.437692343445179 0 0 1.41226222823233 0 0.384840402750452 0 0 1.49645898917744 0.0806315339311113 0.274297060051615 0 0 0 0.0521148079139075 0.00744494568994978 0.317366638056609 1.1075846341864 0.532920216058508 2.1272370656484 0 0.323171883159863 0.54007102092646 0.427807636946399 0 0 0.297113624072312 0 0 0 0 0 0.0842204432129564 0 0.269751073499229 0 0 0 0.147453157083166 0 0 0.134679506688925 0 0.379211898547786 0.224545792443397 1.09339907627686 0 0 0 0 0 0.390076650641332 0 0 0 0 0.14370903290963 0.921280093755635 0.223888589145115 0 0 0 0 0 0 0 0.247517560881095 0.561350514277703 0.0738625012098573 0.370953939756434 0 2.23815556232032 0.509339781534731 0 0.0127360947633996 0 0 0 0 0 0.426767082246703 0 0 0.0729232487932903 0.384688494379199 0 0.526796723067464 0 0 0 0.377521499778094 0 0.0384802970177158 0.829910736334729 0.0716474301905326 0.718536033914735 0.115220621813652 0.362658004559816 0 0.994730805775839 0.823466343095436 0.383293867739571 1.53715167656594 0 0 0.183114225922728 0.153266293179056 0.300724373025839 0 0 0 0.00851149768058765 1.77800342226808 0 0.673069131646033 0.102238348620085 0 0 0 0 0 0 0 0 0 0 0.345906150184886 0.383834467618976 0 0 0 0.689172971863305 0 0.135363687234081 0.163465691677159 1.10409250178931 0 0 0
G284 0 0.645633023869054 0.538734685520597 0 1.77578394418161 0 0 0 0.546619331060471 1.79987928678297 0.00831159138310532 0.82290220966123 1.34690174699096 1.06354436187378 0.00914127442132527 1.83707639152419 0 0.352537393118481 0.0715231306917591 0 0 0 0.284722604275663 0.682283249306862 0 0.239997966405877 0 0 0.0608327347621882 0 0 0 0 0.585245895750492 1.4273585297343 0 0.0229224052798935 1.05003518212859 0 1.12429168222963 0.122179598288546 2.27251191624451 0 0.77759707608561 0.0814964219929125 1.03200237902957 0 0 0 0.72043793354402 0 0 1.34244939175133 0 0.966537455757987 0 0.434068405385629 0 0.919733708270465 0 0 0.722948386206125 0 0 0 0 0 0.31432036702222 0 0 0 0 0 0 0 0 1.76081033960181 0.675820387067285 0 0 0 0.845069892478488 0.76270266074375 0.358985909834693 0.707955391023056 0 0.309817777654814 0 0.0710686125302814 0.526227986953805 1.51391263199609 3.00330924828865 0 0.0672637995192909 0 1.3485946075051 0 0 0 0 0.0624075561336023 0 0.958074511831688 0.0634918509814143 0 0 0 0.238467158413727 0.332282636620808 0 0 0.0102906225923009 0 0.667129169225468 0.43214057272528 0.230487255379281 1.21256666116969 0.869527137937649 0 0.487195475875613 0 0.130923428141324 0.801679360040288 0 0 0 1.7264282689586 0 0 0.450690740213735 0.488941119052497 0.478352717395735 1.26513529639894 0 0 1.28761477275588 0 0.489031954683375 0 0 0 0.567882353520713 0 0.638486683492662 1.59546624099435 0 0.630630300178593 0 2.46849848967458 0 0.0590464510491492 0.0979891919549851 0 0 1.57866397950558 2.78704561222012 4.45569959557749 0.823820134544459 0
G285 0.365534616076398 1.34324034074945 0 0 1.8273472121382 0 0 0.97545384867252 0.938674747818439 1.99893630927746 0 1.06129016192519 0.0244126541322703 0.240521619144684 0.790810991236313 0.0415162250510294 0 0 0 0 0.0635036533662411 0 0 1.06191727006973 0 1.0838501506627 0 0 1.31018105531536 0 0 0 0 0 0.718440861678031 0.373706300057532 0.228631454542253 0.375082988655372 0.29979951235141 1.49085048412632 0.185576427532073 0.308452726585983 0.530047327034221 1.13050749540437 0.240024083520182 0 0.256343114633516 1.04316331090545 0.00850513453007852 0 0 0 1.3574223461165 0 0.938808096947118 0 0.798554796861698 0 0 0 0 1.07939865561728 0 0 0 0 0 0 0.336102554441354 0 0 0.351507081001374 0 0 0 0 0.429491138526914 0.491848507306982 0.00910310536248606 0.683774114679729 0 0 0.240703817291502 0 0.281606794535488 0 0 0.491870754286971 0 0.232981551929976 1.07104050981654 3.17925205343352 0 0 0 0.217514887651829 0 0 0.249713728482022 0 0.727457026342162 0.470156377010122 0.420009972555075 0 0 0 1.19280080821365 0 0.344579416526294 0 0.928633990301171 0 0 0.281284899263736 0.535014117859646 0.424922297123579 0 0 0 0.95729683258361 0 0.817181622871243 1.38147425961445 0.353386942623194 0 0 0.565988728916451 0 0 0 0.385329688718916 0.696234301015832 1.69652282565068 0.0624988887649352 0 0 0 0.926739417021617 0 0 0 0 0 0 0 0 0 0.181103584750578 0 0 1.18312895160243 0.392110440397821 0 0.0740666915566636 0 1.43306995193315 0 0 0
G289 0 0.328844277280383 0.0638908259950357 0 0.826163081311519 0 0 0.711978880395234 0 4.3898120325591 0.668936633357858 1.72381917981847 0 2.04874643179118 1.17471989062062 0.0409040443344447 0 0.610353355610527 0.436574203227419 0 0 0 0 1.11202201525265 0 1.10106876273805 0 0.0573753263312912 2.05541105247562 0.184355141157779 0.103357759542364 0 0 0 0.993517277745528 1.13389849592094 0 0.186236806050232 0 2.19627713167836 0 1.7923204279707 0.106509859656279 0.563382753842784 0 0.310620460561963 1.09489877309049 0 0 0 0 0.130526538791239 0.409908566089866 0 0.447488558344757 0 0.0648603763422427 0 0 0 0.591730008896441 0 0 1.64377463001426 0 0.880867212363809 0 0 0 0 0 0.668519992588146 0 0 0 0 1.14212400066407 0.818168685218632 0.36768423424485 0 0.279327747800151 0.797427130945388 0.562475583905465 0 0 0 0.229957430753472 0 0 0.829601434399647 0.348680375597424 2.10055930223555 0 0.148505088856721 0.0929491370159739 0 0 0 0 0 0.694571264706927 0.449222736229312 0 0.382551581147014 0.516073651476562 0 0 0 0 0 0.392419240564247 0 0 0.304905952287135 1.40597454296923 0 0.612465601792013 0 0 0.71454452649145 0 1.40467559260631 0.907962354999463 0.706211248204559 0 0 0 0.905394217053055 0.269337311441384 0 0 0 2.21883994256666 0 0 0 0.16551497572251 1.0672710642751 0.392178353448771 0 0 0 0 0 0 0.497665580723874 0 0.372097904524524 0 0 0 0.187153604657284 0 0 0 2.39591746458926 0.375731349390278 0 0
G299 0.08358750779985 1.35341387175747 0 0 0.375164393782557 0 0 0.43987318355648 0 2.99503518688992 0 2.21415608345704 0 2.36504859112726 0.363696634660836 0 0 0 0.873435460456474 0 0 0 0.215084445964984 1.47610394359337 0 1.59402272311263 0 0 1.36892111258695 0.257777301119966 0.0344557424631666 0.629040308296715 0 0.793811232132345 1.14769308837516 0.726653520122224 0.371808786712296 0.592708132264847 0.227145011010386 2.50743789503137 0 0.824450390129981 0 0.892458106118187 0.108595875629597 0.154140591536063 0.511485387606851 0 0 0 0 0 1.21962688963138 0 0.726544837445848 0 0.447943310587297 0 0.544879906270105 0 0 0.30778546055229 0.108361726612578 0.4515569647242 0 0.235792501331523 0 0 0.0952391878304903 0 0 0 0 0 0 0 0 0.758813314974388 0 0.554772294567264 0 0 0.306478317972902 0 0 0 0.248281356504977 0 0.117662720241946 0.484910150935982 0 1.52741788989807 0.497544790015928 0 0 0 0 0 0 0 1.24389156837545 0 3.71048681540047 0 0 0 0.437814221259185 0 0 0.338776315228031 0 0 0.962613281354542 1.08697384571176 0.782160243003064 0.668390275733899 0.453901553357778 0 0 0 0 0.460572638142558 0.697036157358913 0.846263034634332 0 0 0 0.222638062310504 0.140229308996914 0.319133583224407 0 0.980586020775127 3.11461449389091 0 0 0.621982550890006 1.22242266715465 1.176849191855 0.718886118957067 0 0 0 0 0 0 0 0 0 1.00482435512739 0 1.53887866407654 0.463654504245167 0 0 0.0466829087963175 2.68415290340036 0.970118577181067 0 0
G303 0 1.10999278835131 0 0 1.02115274718476 0 0.292243346513073 1.29520665725028 0 2.86897678218213 0 2.09634284736885 0 1.5354667264134 0.165576485205803 0.232311624515775 0 0 0 0 0 0 0 1.16752619748785 0 1.3144460168381 0 0 2.22606216201325 0.770278179858041 0.131420022847003 0 0 0 1.65533501978551 0.704083476828353 0.600413905635246 1.28870769776499 0 2.26657751899585 0 0.6455967009486 0 1.00567950289266 0 0 0.492757568234709 0 0 0 0 0 1.23463315963438 0.0420239617984277 0.598893538203888 0 0.86327933555202 0 0.0591109299075947 0 0 0 0 0.814026447044072 0.0778989109404249 0 0 0 0.0870464454122728 0 0 0.0388300249204515 0 0 0 0 1.27362568952471 0.936577668235865 0.191710213616228 0 0 0 0 0 0 0.0821624742525339 0 0 0 1.16479651075371 0.434027276177725 1.75990986406622 0.0386062884023469 0.268889151214088 0 0 0 0 0 0 0.63673141276283 0.116765945436904 0 0 0 0 0.280825607056877 0 0 0 0 0 0.0535454339538009 1.21806090779948 0.911516919198834 0.475872726142782 0.724674425357749 0.65628519808382 0 0.0121002614606496 0.0954326508044071 0 1.17424408541487 0.910242547177286 0 0 0 0.164342482001823 0 0 0 0.216582355017814 2.5440739100073 0.327387445805894 0 0 0 0.798164129808084 0 0 0 0 0 0 0 0.594186398401868 0 0 0 0 0.254264078247078 0.372788691852108 0 0 0 1.80437939836928 0.261597200274338 0 0
G305 0 1.47125686883289 0.0383778777954333 0 0.307939399547106 0 0 0 0 1.41320165285109 0.231047687756699 1.323985541286 0 0.442260230355145 0.100772498699317 0.409238089906337 0 0.41540994425324 0 0 0.957563453532829 0.980575918942256 0.964323322081033 0.905972203048254 0 1.02884527762001 0 0 1.60647482377693 1.13846454083477 0.249647856348365 0 0 0 0.0559920146224102 0 0.645109754017237 1.23649794991176 0.445465767362455 0.174936995237246 0 0 0 2.08698680183888 0 0 0 1.2589357138074 1.73949979679385 0 0.00637121057380098 0.290121142586711 0.944725110848198 0.455640030360014 0 0 1.83822890812577 0 0.866664829975733 0.0154562579174706 0 0.877259995785438 0.183371488012941 0.320769125875936 0 0.0780153796780667 0.434418103995731 0 0.331524968589672 0 0 0.529229084709721 0 0 0 0 1.94955934450404 0.0858133901270555 0.433713144974918 1.67949799364778 0 0.974791007862094 0 0 0.693737995338409 0.585397264462179 0 0 0 0 0 1.18422142908088 0 0.28692587059165 0.49632157230826 0 0.515697968461773 0 0 0.274273208674099 0 0.663734096288879 0.0277742956350201 0.115696980936954 0 0 0.293108245788813 0 0.776136726393645 0 0 0.484433903809099 0 2.08348977963499 0.0111402055625797 0 0.412549314404109 0 0 0.679570588967207 0 1.68227788309243 0.085895036462272 1.30582653472944 0 0 1.31488756453646 0.203511673126771 0.0366254713329438 0.580496404496518 0.813620059760543 0.140405348216426 1.78096378369372 0 0 0.381968593006527 1.38077697689436 1.05986080050475 1.17566694839169 0 0 0.24972105752768 0 0 0 0 0.885485245599419 0 0 0 1.32573772176498 1.9225709564785 0 0 0 1.52244201849112 0.694867223767815 0.189343820908631 0
G306 0.0990759420811449 0.97469985689338 0.602626774598633 0 1.28291865814521 0 0 1.12175363619009 0.194142906770584 0.971752395420224 0.0945631144352792 2.52499958235287 0 1.40025117799729 0 0.732977946040952 0 0.180760864959713 0 0 0.551220987731182 0 0 1.75330981876005 0 0.0543635450833737 0 0 1.27604826285489 0 1.3304456576102 2.03714995826471 0 4.0019260936733 0.857193171458037 0 0.982055959057263 1.3421444095632 0 0.745803405812971 0 1.10338687958631 0 0 0 0.745587614021221 0.656033583600857 0.562359708309841 0 0.142539187464243 0.533446193084494 0 0.777044553359059 0 0 0 0 0 0 0 0 1.96778940101391 0.512509853858974 0 0 2.13767308734784 0.262685643890282 0.242599847941712 0 0 0 0 0.0683315685904722 0 0 0 0 1.2381929872476 0.607964426223455 0 0 0 0.927893779321976 0 0.0476185578173209 0.763176197472453 0 0.263631442618137 0.0687020248000201 0.199793742631834 0.827931456614887 1.83782417222071 0.197005554056389 0 0.55195916955523 0.365951203563748 0 0 0 0 0 0.466483174044839 0 0 0.370979561136838 0 1.38581514999402 0 0.638019855260453 0.0669917366586512 2.097304351733 0.0071074900245644 0.58191569593975 0.489547017356377 0.609242441457962 0 0 0.258623531401294 0 0.896399595045807 0 0.940618941138605 2.07298164467669 0.434236663432686 0 0 0.859308334247633 0 0 0.015897162362659 0.241070613367474 0.78254795851151 1.91514735206382 0 0 0.0749973121130783 1.01549149628633 0.607397083176134 1.4225566570639 0 0 0 0 0.0623579940330643 0 0 0.0770343242933277 0.123873718405455 1.78586376255411 0 0.347146307044136 0 1.53846434957087 0 0.367215063696602 1.50871427411543 1.79303218113987 0.0944109715246976 0
G309 0.24254003143332 2.58218189811447 0 0 2.58497963826761 0 0 2.47420322625315 0.842672319101368 2.62112057733927 0.116836605020066 1.6941871878749 0 2.00404430815873 0.0498829619634757 0 0 0.329805296928498 0 0 0.385205117125857 0 0.0276925960361687 1.65669758711224 0 0.490047220874059 0 0 0.531068734088484 0.29642818989127 1.44375370123615 0 0 0 1.44195273472533 0.188950664165454 0.57630696077077 0.0394359700493472 0 2.29675657333784 0 1.38971878899182 0 0.657411900401196 0 0 0 0.54600184098647 0 0 0 0.578399551772088 0.51503465496478 1.55491941057266 0.382199797731505 0 0.211171497984348 0 0.412793586900354 0 0 1.15865483291312 0 0.723178967830583 0.998998924870948 0.0221720849774067 0 0 0 0 0 0.330823624282824 0 0 0 0 0.267880486384956 2.13154802761432 0 1.76540972957191 0 0 0.0485837248045685 0 1.05914041741565 0.188787629446058 0.530856256324386 0 0 0.00191409504647013 0.952478882150023 1.45997896454957 0 1.22233848456607 0 0 0 0.0915429098258856 0.2596077984642 0 0.694102600242116 0.579821908570122 0 0 0 0 0.198370067146506 0 0 0 0.406209435663177 0.321733275087347 1.07477438239344 0.483987224625073 0.763558982411284 0 0 0 0.152690976146498 0.121360717942475 0 0.556390069839774 0.141891496200491 0.75686186475748 0 0 0 0 0 0 0.154168771283573 0.430136867074091 1.0131267358794 0 0 0 0 0.968641670627605 0 0.257228654877727 0 0 0 0 0 0 0 0.759015330992676 0.717021888895172 0 0.160654134039056 0.48687880497073 0 0 0.873215921400863 1.65200277470724 0 0 0
