G313 G332 G273 G235 G326 G202 G116 G175 G162 G39 G4 G142 G31 G92 G58 G178 G6 G174 G285 G315 G144 G140 G76 G284 G260 G258 G299 G36 G277 G74 G232 G187 G251 G118 G278 G208 G167 G271 G328 G145 G246 G83 G127 G23 G150 G263 G152 G61 G330 G207 G166 G44 G189 G22 G109 G103 G334 G123 G197 G274 G216 G55 G289 G66 G170 G107 G138 G8 G305 G11 G125 G68 G96 G269 G110 G188 G199 G2 G243 G51 G331 G193 G95 G25 G160 G323 G43 G259 G236 G306 G10 G205 G254 G253 G179 G78 G106 G203 G201 G172 G224 G56 G164 G7 G319 G309 G192 G101 G333 G93 G283 G82 G255 G84 G60 G264 G281 G120 G244 G161 G282 G48 G19 G247 G99 G128 G316 G113 G219 G73 G329 G303 G147 G204 G72 G151 G3 G69 G121 G13 G57 G279 G168 G86 G221 G77 G119 G227 G209 G280 G220 G223 G89 G169 G268 G176 G210 G183 G249
G315 0 0.00173168356786469 0 0.489319192967364 0.728449388052575 0.530159625789728 0.438341750498009 0 0 0.177946340940896 0 0.487806716627512 1.74227174330151 0 2.1349453392984 0 0 0 0 0 0 0 0 0 0.159849456466093 0.198119267350423 0 0.945518806494348 1.16022444952938 0 0 1.71072893037949 0.0912085251661071 0 1.23193163307727 0 0 0 0 0.277957603002734 0.390042286412108 0.345256573590408 0.488687141271772 2.6187790483874 0.361748188029092 0 0 0.472447361977996 0.0995600692287392 0 0 0 0 0 0 1.44553021162527 0 0 2.0491411781784 0.261469010237642 0 0 0 0 0 0 1.22174029427371 0 0 1.99730076532737 0 0 0.40008843912077 0 0 0 0 0 0.535107445959252 0 1.31199503979396 0 0 0.295233382662632 0 0 0 1.17141941863401 0 0 0 0 0.946254435607285 0 0 0.233326370706285 0.135300429322058 0 0 0 0 0 0 1.3136595389813 0 0 0 0 0 0.48163718816845 1.17918217464076 0.274377892931391 0 0.888524682025435 0 0.0919361136285066 0 0 1.102780646047 0.459527040144677 0 0 2.22891932509747 0.0988143474595457 0 0 0.143741033245914 0.31021392725005 0.278903813899942 0 0.505940104117077 0 0.00164953149656953 0 0.634496038223362 0.76405281642672 0.668079012367582 0.566917843098055 0.368096693817912 0.504397039972707 0 0 0.202569885691445 0.42917018742244 0 0 0 0.452341059834522 0.184408572122941 0.213788942458057 0 0.414388178571988 2.71532065988408 0.744754411595243 0 0.441662290238987 0 0 0
G3990 0.0374476893802993 0 0.689909466615896 0.961391568645611 0.0266926219339375 0.768297316162206 0 0 0 0 0.205902846537819 0 0.631697567736937 0 2.19249789276227 0 0 0 0 0 0 0.850464283684394 0 0.0518245253415364 1.58640777072175 0.362722147324997 0 0 0.805453228912567 1.3628975290933 0.153775430645156 0 0 0 2.47559292656239 0.191437154700593 0 0.377147645492023 0 0.611946551498511 0 1.33930411493013 0 2.20009946674033 0 0.045919134702745 0 0.20942005222507 0.0840557703077142 0 0 0.323506170711395 0 0.0202943855587558 0 0 0 0 0 1.07337021068498 0 1.27991404209907 0 0 0.48835146518969 0 0 0 0.418988585956197 0 0.457039350061558 0 0.26046586636332 0 0 0 0.465959256431273 0.451843398092882 0 0 1.35859000019646 0.682748553530156 0 0 0 0.931720059150436 0 0.880028539725647 0 0.28683655912109 0 0 0.842230031497246 0 0.38986199211591 0.120033074817379 0.4138848661282 0 0 0.878395866621695 0 0.405252916228213 0 0.491615808120294 0 0 1.20373884851514 0 0 0.656416961989951 0.581374794838072 0 0.662037592140014 2.41855790409731 0 0 0 0 1.75493770900102 0 0.921764932555721 0 1.71339583485231 0 0 0 0.702595923839219 1.64650703977845 0 0.479816784501038 0 0 0.683054293424171 0 0.111735942255968 0 1.98540850796481 1.50393432117584 0.701507840618962 0 0.503638417642517 0 0 0 0 0.704311656679877 0 0 0.21343734450394 0 0.226371018270343 1.49938011348057 1.09858260080028 0.262217768670531 0 0 0 2.07448236886508 0
G2991 0 0 1.97573964055659 0.501429161948048 0.227878482152153 0.353020566156866 0.551202776335589 0 0 0.00880122910389082 0 2.17519438255348 0 1.03540940976807 0.391569911412122 0 0.0578866552941926 0 0 0 0 0.41086318120224 0 0.0901723971538509 0 0 0 0 0.0100796931589568 0 0 0 0.280456349490493 0 0.842093499149418 0 0 0 0 0 0.987052903902656 0.738982422543893 0 2.20554808481869 0 0 0 1.04858441394115 0 0 0 2.32433220891212 0 0.195874072933185 0 0 0 0.878697693371015 0.545761991722313 0 0 0 0 0 0 1.22249532755734 0.473731474339964 0 0 0 0 0 0 1.34257505463075 0.00926406972949025 0 3.39452876105722 0.157228481215713 0 0 2.28736030465869 0.446312797811116 0 0 0 0 0 1.03599494907115 0 0 0 0 1.19622875279385 0 0.782449548822046 0.109204293263609 1.2407884813352 0 0 0 0 0.654698357918571 0.839532173132774 0.751002841996942 0 0 0 0.830810425307495 0 0.311068592694111 0 0.652091292857953 1.1100849070427 0.503315974290164 0 0 0.491138519053689 0 0.480075149207296 0 0 0 0.371871132706723 0 0 0 0 0.198429371511279 0.0457054842246302 0 0.722015121022134 0 0.876290950011327 0 0 0 0 1.59236301889469 0.0223724339627696 0 0 0 0 0 0 0 0 0.147433018982805 0 0.637305870360517 0 0 0.425059485748704 0 0 0 0 0 0
G2121 0.0913934007214044 0 0 0.504215124274872 0.164432455966628 0.200614185745742 0.774806684945528 0 0 0 0.34511659607183 2.1538869140113 0.104456546334872 0 0.844682471054219 0 0 0 0 0.182354020604486 0 0 0 0 0.473268314159769 1.03409347357229 0 0.71064298925406 0.167778813987666 0 0 0.646006489898277 0.147346513688928 0 2.00399752837175 0 0 0.210397910026948 0 0 0 0.475203051653314 1.32607103114285 0.669531369797592 0 0.0172179493869768 0 1.23861950410756 0 0 0 0 0 0 0 0.00193383506221094 0 0 1.49731448581342 0 0 0 0 0 0 0 1.39391984233106 0 0 0.63384706659107 0 0.103197211053123 0.477653185009409 1.44758573568256 0.334171065514957 0 0.217536217948762 0 0 0 0.852614444199944 0 0 0 0 0.291114629799239 0 1.00204024750406 0 0 0 0 1.12020043809951 0 0.246057816952609 0 0 0 0 0.0371914847487204 0 0 0 0.600614454190405 0 0.503009986663412 1.12539244984482 0.0940030063017024 0 1.49521913408254 0.598729086793043 0.56725619735562 0 0.459111218439249 0 0.596916567711443 0 0 0.70815662611789 0 0 0 2.50728478126233 0.0603654488488617 0 0 0 0 0 0 0.67003996527799 0 0 0 0 0.457079385711615 0 1.4204455116419 0.804833474889452 0 0 0 0.302483980893703 1.18269463171083 0 0 0.901452889188373 0 0.439343486613614 0.55414936478263 0 0 2.43393697038803 0 0.112816541939253 0 0 0.194037899266438 0.19621572598081
G144 0 0.359341332621087 0 0.460431196205316 1.0614490690962 0.562953270415819 0.287681032483264 0 0 0.82556112630589 0 0.340315561806128 0.450144952378192 0 0.519882948336575 0 0 0 0.379244679074643 0.139493059780553 0 0.40039548978311 0 0 0.297285411006174 1.0463713974148 0 0.650406697706268 0 0 0.0198161602726439 0.388083312707137 0.489587195031708 0.339649899708753 2.28901753677566 0.14208508904081 0 0 0 0.251884638670496 0.484948883483186 0.496783269820357 0.475296903491668 0.741347991757919 0.390233976644692 0 0 0.291227968906229 0.156425468844368 0 0 0 0 0 0 0 0 0 2.7163974265352 0 0.528924764668627 0.185798471891402 0 0 0 0 1.70633729624736 0 0 0.210731698214534 0.061432341478871 0 0.0982194854051688 1.80946540349526 0 0 0.320423339427787 0.0189159313570804 0 0 0.839610860650915 1.10145345045003 0 0.638511463185148 0 0 0 0.780672693584738 0 0 0 0 0.200379914938529 0 0 0.717431178944814 0.0705319807009758 0 0 0.336438241399918 0.0150540474173046 0 0 1.60203826312903 0 0 0.653452453124394 0 0 1.50391205366988 1.41388702756017 0 0.197337860544608 0.841763473225109 0 0 0 0 0.142115060441605 1.08363814537593 0.0945043009024735 0 3.23794944474899 0 0 0 0.162872508057815 0.0251336882295082 0 0 0 0 0.637623674145124 0 0 0 0.715318614418871 1.14225593649198 0 0.272071759215833 0.266189352705219 1.24176388795478 0.48055936362364 0 0 0 0 0.74161722097618 0 0.821994606454716 0 1.24359071306011 2.66594197661294 0.470789736781168 0.168730818348362 0 0.405490093021865 0 0.198213358226362
G4167 0 0 0 0 0.207295385317096 0.335238085497506 0.955905903791239 0.761459867656105 0 0 0.737945390556518 0.100228424452645 0.808291901791594 0 1.24669397381986 0.347095510021822 0 0 0 0.273867828572775 1.32197496647652 0 0 0 0.719021597353941 0.514906999836667 0 1.73055235568162 0 0 0 0.0551292559777391 0 0.00360475627967053 1.87991859731405 0 0.0397066544692132 0 0 0.142499700937321 0 1.50996381309808 0 1.27881624106492 0 0.0219383841272874 0 0.232206362908971 0 0 0 0 0 1.36887051203715 0 0 0 0 0.489788312534165 0.236509561153207 0 0 0 0 0 0 0.579930287926711 0 0 0.655524413151772 0 0 0.735569150432853 0.514058613011996 0.529647262823918 0 0 0.18863741469254 0.792822619028048 0 1.44454793548077 0 0.772759950237792 0.556695017158286 0 0 0 0 0 0 0 0 0 0 0 0.113465401962069 0 0 0 0 0 0 0 1.46639030107598 0 0 1.29718336203923 0.28123020522181 0 0.766691831407432 0.397455717542062 0.212151982736237 0 1.45502796318 0 0 0 0 0.667786922752712 1.0376808664836 0.203648788744596 1.21970102484793 1.96365856253612 0.717150366635977 0 0 0 0 0.248832279123825 0.0868471792277859 0.026814804236785 0 0 0 0 0.583217014727487 0.446105823788172 0.545423192116019 0 0 0.52504195238808 0 0 0.328528446454878 0 0 0.236330691270943 0 0 0.905110817468818 1.52364121980477 1.40547198393943 0.92514749838059 1.75701287403395 0 0.367233911258906 0 0 0
G1322 0 0 0 0.744875735563542 0.126726894800255 0.589856906944056 0.643818359889285 0 0 0.0172742023529635 0 0.092225262562113 1.77207554111645 0 2.28188856444527 0 0 0 0 0 0 0 0 0 0.670482754237907 0 0 0.443869943395953 0.168780778506699 0 0 0 0 0 2.91631054640358 0 0 0 0.349553175345394 0 1.20970975797056 0 0 1.79860976945223 0.191150121306481 0 0 0.994779203820172 0.0354543946972522 0.241643619003331 0 0 0.0391565695017336 0 0 0.571588518349591 0 0 1.4447968186145 0 0 0 0 0 0 0 0.00536933284550652 0 0 1.70837021106446 0 0.439753970416998 0.763121584549303 0 0 0 0 0 1.07331286741599 0 1.87723946648186 0 0 0 0 0 0 1.08838760463017 0 0.0169534598231791 0 0 0.186538203382814 0 0 1.43804795830619 0 0 0.784714346827587 0 0 0 0 0.954313508467369 0 0.0690567263779871 0.114624650127958 0 0 0.564990214329238 1.15813387976567 0.701467128063628 0 0.867436538709552 0 0 0.0973139364464636 0 0 0.257081691173123 0 0 3.52088359798638 0 0 0 0.829781691633878 0.352743029180286 0 0.220171092609334 0 0 0 0 0 0.131355113762177 1.40102846825501 2.37710135386118 0 0 0 0 0.547074458081555 0.0881291100930577 0 0.431449170383172 1.21658136000015 0.135185187327719 1.23626301567853 0 0 1.17127810768773 3.2608999264042 0.963117665594015 0 0 0 0 0.660935632542388
G1941 0 0 0 0 0 0 1.16310664528885 0.573462991725583 0 0 0 0 0.675887040197017 0 0.615008449124885 0 0 0 0 0.0584589289419691 0 0 0 0 0 0.76628300482417 0.399556260447722 0 0 0 0 0 0 0.25773933368751 2.18861310977524 0 0.268011674516092 0.194876866142461 0 0.924234289829991 0.230746379117888 0.305970983560593 0.0348559171805537 2.13427427749433 0 0 0 0.867149589464553 0.279674267493158 0 0 0 0 0 0 0 0 0 1.54469232469317 0 0.409362531360344 0 0 0 0.64441536565967 0 1.16456845096042 0 0 0.577519180099095 0 0.298773630266854 2.502194845932 0.282112201499353 0.665822450748227 1.07594788839557 0.30612255702223 0 0.877778489653889 0 2.62838675541892 0 0.53798244030069 0 0 0 0 1.39928546891341 0.282378020805009 0 0 0 1.5494690255615 0 0 0.942892455935879 0.189147615589522 0 0.644475879682302 0 0.363931155879123 0 0 0.738014120313767 0 0.333801069736837 0.662012706888574 0 0 1.26281385912902 0.40601143386335 1.42074428188392 0 1.42828724608059 0 0.68310482037691 0 0 0 0.305015985678491 0.220337736712845 0.134339657842054 2.86740739287697 0 0 0 0.727958090089955 0.412134140694519 0.517894257390075 0 0.336033883687575 0 0 0 0.329567777360439 0.386414415048567 0.503590175615351 1.28502653563423 0.919524330251117 0 0.921401892842847 0 0.275676153262872 0 0 0 0.112753568744385 0 0.395685871586308 0.246382178323856 0 0.671572217998742 2.18090369736963 2.04076043787321 0 0 0.610742366320851 0 0
G1794 0 0 0.00112084821026977 0.471784684528028 0 0.305286357881819 0 0 0 0 0.0905105898084043 0 1.05189094279739 0 0.854207252076793 0 0 0 0 0 0 0.397006201566511 0 0 0.845343191939364 0.00522832156931064 0.00440564247129715 0 0.218750487995004 0 0 0.346947014058449 0.0870491503202933 0 2.49903822342838 0 0 0 0 0 0.168550663103287 0 0 3.11758485764827 0.165786918215376 0 0 0 0 0 0 0 0 0 0 0.337690558692645 0 0 1.48294261456409 0.0560489413540998 0.0573585493498554 0.668233181453293 0 0 0 0 0.434414079557465 0 0 0.799689473468321 0.387722747028424 0.231697866154561 0.483642512889346 0.0675629871638416 0 0 1.23961085616495 0.357288389345186 0.233604530780987 0 2.10125156579353 0 0 0.115868974450008 0 0.319396707903014 0 1.34968546838956 0.109357854396054 0 0 0 0 0 0 0.02361874411994 0.0301117753619569 0 0 0 0.260312667527379 0 0 1.0201509146764 0 0 0.0609840355627606 0 0 0.0546075055631095 0 0.406442215221727 0 1.73481811905448 0 0.785316427101733 0 0 1.26897792021199 0.575947399160947 0 0 0.819831786722659 0.165010831040581 0 0 0 0.712369860096273 0 0 0 0 0.0835351769503511 0 0 0 0.37557572551468 1.03317374080689 0 0.202301609555486 0 0 0 0.247744271415907 0 0 0 0.980770880853319 0.938101029751776 0 0 2.01115353348266 0.214134398641497 1.07560410345897 0 0.172289542507421 0.921513807081979 0.597018143226211 0
G2135 0 0.479136271731736 0 0.995752218857993 0 0.313543146143137 0.715809453834101 0.174378400465532 0 0.136492689605005 2.35840244179378 0.489840529118622 0.78763049452861 0 0.72923352842352 0 0 0 0 0 0 0 0 0 1.09670322518574 0 0 0 0 0 0 0 0.423429702776282 0 2.19930862622815 0 0 0.0550715891976081 0 1.72998602729657 0.0882412901368828 1.05664832576037 0.95131508059801 1.36621450940183 0.117784483987047 0 0 0.456224804233127 0 0 0 0.231796404224419 0 0.246469105740098 0.130393540320779 0 0 0 1.44114087660642 0 0 0 0 0 0.323391694110275 0 0.642086951527127 0 0 0 0 0 0 0.710982941830906 0.415938883311183 0 0 0.225534264005959 0 0 0.793928079143115 0 0 0 0 0 0 0.163506412858193 0 0 0 0.96026753294259 0.47269790633797 0 0 0.331825633709636 0.677571169215855 0.127613141117934 0 0 0 0 0 0.939155421704746 0 0 1.35052118609351 0 0 0.414440689485629 0.823949101333292 0.262099087395703 0 0.328239044288282 0 0 0.115336331165385 0 0 0.261028921799044 0.305918584040796 0 3.35874291224781 0 0 0 0.231681674446462 0.150562617593287 0.384243915044772 0.601775480706885 0.990961033269664 0 0 0 0.0900669800293892 0.0705423505176864 0.879309758899953 1.01293383630021 0.232063535122063 0 0 0 0 0 0.318898963378832 0 0.86253976555166 0.650519380161516 0 0 0 0.519171398816198 1.66120572371489 1.74832933595127 0.433944443857775 0 0 0.238985134503981 0
G565 0 0 0 0 0.171309781245866 0 1.18690216501387 0 0 0 0.320742689939719 0 0.976046573922255 0 1.52838585447192 0 0 0 0 0 0 0 0 0 0.187268222400248 0.14131284714449 0 0 0.270564483237571 0.0931156587455488 0.1831772150501 0.142097803905634 0 0 1.59371050293427 0 0 0 0 0 0 0.0589157457840875 0.269568871090246 1.6030895701415 0.731418816478012 0 0 1.11231406805153 0 0.130578141942134 0 0 0 0 0 0 0 0 1.85451766846741 0.109986031942615 0 0 0.34844349530295 0 0.180732894586487 0.0330790635137224 1.53640900180935 0.432898007836286 0 0 0.523927202829135 0 0.824424149236149 0.084707323535954 0 0 0 0 0.710848274307314 0 2.44671267115124 0 0 0 0 0.482279064115381 0 1.0944594874257 0 0 0 0 0 0 0.321977019521771 0.986110478465808 0 0 0.0281498702954756 0.0566991291128002 0 0 0 1.16552279646765 0 0 0.718594065181017 0 0 0.268283407380091 0.794017164803527 1.49734239177284 0.166969991841096 1.33387166011116 0 0 0 0 0.74604110902894 0.13519150597957 0 0 2.32029999771302 0.334005996828259 0 0 0 0 0 0.527578693943823 0.425303923623677 0 0 0 0.0343698887887285 0 0.618279613916888 1.43825947058304 0.736230579702101 0 0 0 0.255373125685015 0 0.248903007100601 0 0.875360639910945 1.07428244238932 0.652104564101289 1.24080773368962 0 0.793642533666663 2.21687061026097 0.961344067586242 0 0.496018240862145 1.26560195166133 0 0.667030395970296
G3755 0 0 0.111131740661932 1.37871048020861 0 0.636232145583766 1.10152728915843 0 0 0.55938844658278 0.440066843549697 0.720848169797349 0.329915830618702 0 1.6841515083417 0 0 0 0.221099288117267 0 0.285197059707663 0.190410694309369 0 0 0 0.953230512810452 0.0411831939960453 0.79627549891346 0 0 0 0 0 0.148377935979128 0.822459885422119 0 0 0 0.157348475152731 0.846541646605397 0 0.512262830385189 0 2.01177150926522 0 0 0 0.653302416902336 0 0 0 0 0 0.463908333329304 0 1.07314350263064 0 0 1.62528238062288 0.570437402417645 0 0 0 0 0 0 0.457064300610899 0 0 0 0.268852637954221 0 0.934062049520917 0.859642667576575 0.493339109696673 0 0.24997055980263 0 0 0 2.00267290129318 0 0 0 0 0 0 1.12670388786485 0 0 0 0 0.467904216979135 0 0.510258502637609 0 0 0 0 0 0 0 0 0.725043346856657 0 0 0.656176619466177 0.562698208235026 0 0.50171341200505 0.938571531883008 0.224134292437468 0 1.86217790878304 0 0 0 0 0.251809879301505 0.12804631755614 0 0 2.49830220343967 0.239814425150596 0 0.0417346113659008 0.21435278418933 0 0.915989171172026 0 0.667057406215409 0 0.955725104689082 0 0 0.351667410184894 0.462161754016188 0.886371578529866 0.624861161241985 0 0 0 0.370334605838707 0 0.23079293295056 0 0.480401629772792 0.213838165378139 0 0 0.323991259237782 1.66743503676456 2.17418088342669 1.8122693299652 0.152797282828445 0.00298991562191965 0.80000477278821 0 0
G1458 0.084920424188015 0 0 0 0.0737152253409697 0.392921996732036 0 0 0 0 1.18537381804108 0.0193560322458532 0.343744480020616 0 0.647078739215995 0.230671869106201 0 0 0 0 0 0 0 0 0.663690204646896 0 0.0600103220603143 0.257688885703646 1.05741222865771 0 0 1.04159118876618 0 0 1.03426763640553 0.19600709432288 0 1.68560770744796 0 0.642395273981081 0.670646287528232 0.564769814549493 0 0.866056936443268 0 0.0460565075152028 0 0 0 0 0 0 0 0 0 0.948037796019956 0 0 1.85901049994933 0.00223430313520945 0 0.428360566199269 0 0 0.23919029616354 0 0.374475499264842 0 0 0 0 0.539288430835687 0 0.371825203553888 0.352003579312676 0 0.31623175396053 0.374581540380956 0 0 1.56763477757611 0.558052945751202 0 0.27099427389596 0 0.129431157012804 0 0.921661241709831 0 0 0 0 1.94444408047652 0 0 0.370376369997724 0 0 0.714247161723232 0 0 0 0 0.663108327521507 0 0.445485041684676 0.162511616574828 0 0 1.77563886221177 0.546735670294708 0.322916176255217 0 0.286324720533799 0 0.0103610832066226 0 0 0.368555693572477 0.309828300435311 0 0.389802412196546 2.29225578330154 0 0 0 0 0 0.285122502851871 0 0.515930523408941 0 0 0 0 0 0.0562459486871878 2.08360289792723 0 0.0363454261269777 0 0.474966285975482 0 0 0 0 0 0.543814080347872 0.40035156653867 0 0 0 1.22815864007296 0.404407301446795 0.818390732320104 0 0 0.51493363317824 0.389351171155374
G3449 0 0 0 0.136345920182526 0.576702268733107 0 0.0630239195612535 0 0 0.180828372452452 0 0.170864393267282 0.86443367379117 0 1.54832776074749 0.0393486897204885 0 0 0 1.65364451495381 0 0 0 0.0345211185759647 0.557003007592012 0 0 1.15486059970476 0.630932568959727 0 0 2.83640115265579 0 0 0.614862151277691 0 0 0 0 0 0.334354345817187 0.206219766384666 0 2.56823543188779 0 0.122543275011037 0 0 0.274506222415391 0 0 0 0 0 0 1.32757739624081 0 0 1.64450745579289 0 0 0 0 0 0 0 0.280454150541837 0 0 1.71319344878069 0 0 0.287035811837556 0 0 0.1265260186634 0.0625953336999807 0 0 0 1.4324473724232 0 0 0 0 0 0 1.61167540890605 0 0 0 0 0.966358774169679 0 0 1.43007610408509 0 0 0 0 0 0 0 1.73170000147296 0 0 0.132397035433247 0.0024989060953704 0 1.03133994539732 0.242821806930195 1.0332011480237 0 0.362394813847435 0 0 0 0 0.696801397204666 0.736017476538456 0 0 2.21875496640535 0 0 0 0 0.0821040595168907 0 0 0.695226226166722 0 0.0773715284814546 0 0 0 0.741673325662256 1.73488808801124 0 0.335785583348333 0 0 0 0 0 0 0 0.323908200490645 1.48534260488656 0.546057122120816 0 0.0409489425967907 1.41846795873166 0.601221105444849 0.122332600823164 0.498588514740916 0 0 0
G3012 0 0 0.159346675568698 0.293045500050771 0.401733777644154 0 0.931099354779611 0 0 0.516060580867123 0 0 0.736940719024714 0 1.37770367253973 0 0 0 0 0 0.201400292614355 0 0 0 0 0 0 0.326453740043736 0 0 0 0 0.211694217496395 0 1.40081554026651 0 0 0.0408406740888456 0 0.254751264486382 0.792253851223725 0.219211895501661 0 2.80655112269258 0 0 0 0 0.0240305834908735 0 0 0 0 0.441486825437719 0 0.908296026665921 0 0 0.963387118614658 0 0 0 0.20916071493434 0 0 0 0 0 0.451999656002254 1.30954873441377 0 0 0.0510778233936491 0.327499722582036 0 0 0 0 0.205384856042697 0 1.40663677232878 0 0 0.0550855903000098 0 0 0 1.13928940508521 0 0.0570867130326803 0 0.0158028930476343 1.16010629597522 0 0 0.680883422262198 0 0 0.230196661887404 0 0 0 0 1.73698990340547 0 0 0.657902458322698 0 0 0.745441078333719 0.592580844696496 0.411622541782444 0 0.761821944862763 0 0 0 0 0.0347427188052532 0.238449714094784 0 0 3.63860905358254 0 0 0 0 0.588733505232157 0 0 0.659753737450673 0 0 0 0 0 1.34154853544254 2.53844192205987 0.000672190300672929 0.165426314205484 0 0 0.198874636409138 0 0 0.368457074157005 0 0 0 0 0 0.407542204031508 3.33429130029698 2.46321294348108 0 0 0 0 0.557660146997788
G1888 0 0 0.254705433837659 0 0 0 0 0 0 0 0 0 0.748618536506028 0 1.12591458233279 0.0445090654014784 0.147423718444593 1.6102303184504 0 1.07321875591744 0 0.654113001575609 0 0 0 0.938704731222114 0 0.705994690255884 0 0 0.212538995122646 0 0 0.461816829484663 0 0 0 0.636208508483057 0 0 0.347541629801169 0 0 1.19081846997647 0.21055858180822 0.610321484373106 0 0 0 0 0 0 0 0 0 0 0 0.791607825051089 1.36781653657418 0.78452868617556 0 0 0.118243738891875 0 0 0 1.39767680433045 0 0 0 0.468173755455341 0.0162159053541898 0.470769981263569 2.46634649303693 0 0.599760600966615 0 0 0 0 0.515389674758529 0 0 0.375557231101091 0 0 0 0 0.219484323959777 0 0 0 0.153306017708878 0 0.520313056830415 0.59099351193609 0.709010723472859 0 0 0 0 0 0 0 0 0 0 0.980105123164878 0 0 0 0 0.622440050598745 1.06695583031346 0 0 0 0 0 0 0 0 0.580148861394772 1.29149245279142 0.924308477889773 0.358676547161932 0 0 0.496051946082531 0 1.52440478960296 0 0 0 0 0 0.321040476489872 1.39297216656706 0 0 0.28926673218417 0 0 0 0.210044551888648 0 0.070480236320951 1.56505920399629 0.117708913782353 2.11914266901882 0 0.156378988541627 0.543489016944898 1.06023544519808 0 0.664947548599963 0.5373622349714 0 1.01047782640978
G1719 0 0 0 0.573034342714928 0 0.022875934715165 0.302745460821449 0 0 0 0.472602192503373 0 1.17902397216469 0 0.988929144487253 0 0 0 0 0.394932847498673 0 0 0 0 1.02084664511947 0.309690841168253 0 0.610553816976978 1.19784809064067 0 0 2.34072767516972 0 0 1.6535657113001 0.238628032002877 0 0 0 1.02130187696181 0 0.744115089389557 1.65163885671954 0.512844791171 0 0 0 0 0 0 0 0 0 0.19780856341671 0 0.0236226656359576 0 0 1.76799370238089 0 0 0 0 0 0 0 0 0 0 1.08054904240641 0 0.141591811601945 0.532878147513238 0 0.527886873102683 0 0 0 0 0 0.738823044996356 0 0 0.122177059411132 0 0.737563625068267 0 0.947965026132842 0 0 0 0 0.89429690636483 0 0 0 0 0 0 0 0 0 0 0.427267231664265 0 0 0.992597747390199 0 0 0.16501594667278 0.582078020683051 1.42183078071075 0 0 0 0 0 0 0.561542217209185 0 0 0 1.71019277943645 0.0901724953226756 0 0 0.157303536259601 0 0.824766834987186 0 0.858288933654525 0 0 0 0 0.239377327564455 0.149502581512231 1.23407725087554 0 0 0.253878004901585 0.0268274488882164 0 0 0 0 0 0.804748342800872 0.938586108487711 0.349970336405495 0 0.618654326310319 1.54959602720898 1.39801662248523 0.230419485905371 0.772621397765974 0 0 1.07894546899459
G3994 0 0.0441289680650465 0 0.359074609003244 0 0.154789262344892 1.22263674952729 0.0438511259239048 0 0.0776174206526174 0 0 1.59624059173631 0 1.36697256686114 0 0 0 0 0 0 0.418274775794295 0 0 0 1.81269473432173 0 0.00952277693608591 0 0 0.0605052115956813 0 0 0.43442151207097 2.27786053586097 0 0.152845956570387 0 0.0705816664600031 0.746364409614304 0 0.663279400490773 0.220304391726077 2.23985144660532 0 0 0 2.11108409262711 0 0.877834886134587 0 0.206953795449815 0 0.166750805658149 0 0.758227205405548 0 0 2.53105073135812 0 0 0 0 0 0 0 0.569829464730367 0 0 0.508035049677165 0.981253705239904 0 1.2288941789829 1.03277909776157 0 0 0.000349022244682445 0 0 0 2.19682302524874 0.170740096172156 0 0 0 0.115112212034988 0 1.40916261631348 0 0 0 0 0.939524974776477 0 0.310396885202322 0.679935803703592 0 0 0 0 0 0 0 1.00951307243735 0 0 0.611103151462221 0 0 0.202917448864952 1.63305798858148 0.767141827411957 0 2.15518971242071 0 0 0 0 0.0410295958741882 0.925380538370142 0 0 4.1920373738448 1.29455127534713 0 0 0.778003666835223 0.334141015402875 0.393808112454743 0.0174625332992839 0 0 0.17467908231072 0 0.218284754624278 0 0.657482880175527 1.60010046842819 0.429116496335501 0 0 0 0.154708706699127 0.177361361926692 0 0 0.657685946493241 0.347083435341452 0.337233308354052 0 0.421049482596712 0.744529323612058 2.75131570634566 1.27618188243791 0.314699209971238 0 0.485317460675451 0 1.04215103540472
G2316 0 0 0 0.603121791561557 1.03585288198567 0.438347813015475 1.21170857681573 0 0 0.622614772123484 0 0 1.63607951396901 0 2.3651856938471 0 0 0 0 0.459187269688195 0 0 0 0 1.15024389575236 0.0819545472164191 0.136961865069685 0.263402508230645 0.516195999783107 0 0 0 0 0.238460392378723 2.12036653570813 0 0 0 0 0.468311489778012 0.700121590705696 0.512233623598813 0.757812798838119 1.89247303949937 0 0 0 0.631874795377171 0 0.611154802757879 0 0 0.432685843283064 0 0.0954875789521431 0.802494987999398 0 0 1.96006982221804 0.517615942295219 0 0 0.199131778189236 0 0.0361543209794943 0 0.378162181450197 0 0.0692432793288469 0.891552668710884 0 0 1.09414119931627 0.0877710144085721 0.25751357399049 0 0 0 0.555084284001187 0 2.12202747786775 0 0 0.0292777714720136 0 0.364573647053 0 0.795949439814429 0 0 0 0 0.411900622544766 0 0.186415053660184 0.778226441952065 0 0 0.381923303150283 1.1215736243436 0 0 0 1.13158432369406 0 0 1.07281786917587 0 0 0.625684539003298 1.54783342359674 0.931007041645404 0 0.187705774628813 0 0 0 0 0.295762430702282 0 0 0.0390711404969157 3.3451592399558 0 0 0 0.0652336644609509 0.296619294038192 1.32030225884698 0 0.00156160609954796 0 0 0 0.561297066080554 0.444839375795845 1.54110051672766 1.65706431550986 0.0453827984384136 0 0 0 0.582135453988263 0.515216012904393 0 0 0 0.00548250847655428 0.960338297539687 0 0 0 3.26020158055141 2.21069729691346 0 0 0.355470297791856 0 0.935514966682063
