G313 G332 G273 G235 G326 G202 G116 G175 G162 G39 G4 G142 G31 G92 G58 G178 G6 G174 G285 G315 G144 G140 G76 G284 G260 G258 G299 G36 G277 G74 G232 G187 G251 G118 G278 G208 G167 G271 G328 G145 G246 G83 G127 G23 G150 G263 G152 G61 G330 G207 G166 G44 G189 G22 G109 G103 G334 G123 G197 G274 G216 G55 G289 G66 G170 G107 G138 G8 G305 G11 G125 G68 G96 G269 G110 G188 G199 G2 G243 G51 G331 G193 G95 G25 G160 G323 G43 G259 G236 G306 G10 G205 G254 G253 G179 G78 G106 G203 G201 G172 G224 G56 G164 G7 G319 G309 G192 G101 G333 G93 G283 G82 G255 G84 G60 G264 G281 G120 G244 G161 G282 G48 G19 G247 G99 G128 G316 G113 G219 G73 G329 G303 G147 G204 G72 G151 G3 G69 G121 G13 G57 G279 G168 G86 G221 G77 G119 G227 G209 G280 G220 G223 G89 G169 G268 G176 G210 G183 G249
G2327 0 0 0 0.394639031315816 0.0319145543907446 0.237873751321389 0.434870896076097 0 0 0 1.03430679228492 0 0.439099548342208 0 0.790109994646109 0 0 0 0 0.033578181051694 0 0 0 0 0.199031845193032 0 0 0.0876622996571881 0.443850412324003 0.180874487277751 0 0.669502138919159 0 0 1.13580478989039 0 0 0 0 0.16153827243362 0 0.134422785243462 0.953742802130345 0.651588225246766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0302613148982118 0 0 0.118363093001316 0.16682497848564 0 0 0.196477150770697 0.100018199030653 0 0 0 0 0 0 0 3.38533492511063 0 0 0 0 0 0.575340403668024 0 0 0 0 0.2952540202315 0 0.519972485721979 0 0 0 0 1.66638322508617 0 0 0 0 0 0 0 0 0 0 0 0 0 0.723886145288248 0 0 0 0.148158686986372 0.260111638870325 0 0.134086566431505 0 0 0 0 0.448387135291899 0 0 0 1.59047947182207 0 0 0 0 0 3.84130414920466 0 5.38223320346107 0 0 0 0 0 0.307411676669473 0.121752542791753 0 0 0.170428444670649 0 0 0.114404746681908 0.139018239870518 0 0 0.857194814619762 0 0 0 0.480858788856455 0.712273428687674 0.120148797223624 0 0.773508923081915 0 0 0
G3800 0 0.9197266538103 0.331067485290549 1.66553226955679 0.71237667682052 0.0399592259478122 0 0 0 0 0.047374049656715 0.509436441249255 0.37586541247057 0 0.830699323646631 0 0 0.407621164278105 0 0 0 0 0 0.420861933015444 0.296062947141699 0 0 0.261416185081541 1.04072466062605 0.411557391577981 0 0.662244548250509 0.36325094233684 0 2.16862802607057 0.0422727361031367 0.378321956321246 0.986833186365923 0 0.261248691775929 0.338964006041707 1.02996120169532 0.0368488296539177 3.55553773655061 0.257486466252077 0.170080615892684 0 0 0.891104838283961 0 0 0 0 0.388175373961349 0.691483760343125 0.196116155915784 0 0 0.637975439431234 0 0 0 0 0 0.418097925387875 0.381761721847737 0 0 0.260769077793174 1.68377752306615 0 0 0 0 0.0644836282345411 0.0136884372482097 0.811879348366585 0 0.0910091479169711 0 0.43835378043933 0.150052340074243 0.124904190593236 0 0 0 0 0.659586317818686 0 0 0.0372913827224943 0 1.54939024804062 0 0.0252128894390689 0.370489330460086 0 0 0 0 0 0 0 0.621748006402413 0 0 0 0 0 0.423976577354878 0.287574674127232 0.590574901057066 0 0.382662118996092 0 0.235790672724961 0 0 0.879582590479426 0 0.165990904302995 0 2.19155025449268 0 0 0.427150876725747 0.373776574684809 0.26764789562372 0 0.666411049918434 0 0 0.335390187647017 0 0 0 1.69435426950265 1.44412378289343 0 0 0 0 0 0.618760943508749 0 0.615446808047021 0.239236004128777 0 0.0750117276625248 0 0 1.10149127449992 1.12899874851706 0 0.675030128138343 0 0.383486586728111 1.06386934440324 0.800959630958335
G2854 0 0 1.7364986624494 0.698559546232906 0.429346404534512 0 0.126045771850068 0 0 0.39777078030956 0 1.26246829518312 0 0 1.63821598897845 0.249415422672486 0 0 0 0.821502417607868 0 0.120922170408921 0 0 1.4416042356119 0 0 0 0.10017379542252 0 0 0 0 0 1.41621575646565 0.161188155965397 0 0.605380989835639 0 0 0.662098601485195 0.364536384415555 0 1.21870947324377 0 0 0 1.39036793176595 0.798541841010611 0 0 1.61527640520744 1.51304027406427 0 0 0 0 0.415881257235713 1.96689460798278 0 0 0 0.437027206341598 0 0 1.26211418380151 1.33439527953446 0 0 0 0 0 0 0.0961226105672456 0.289624343989572 0 2.21918310905794 0 0 0 1.84042457273187 0.46295784829561 0.297932901795188 0.0801060481257433 0 0.070405720387781 0 1.12785359402633 0 0 0 0 1.11318023490152 0 0.225128500423131 0.590544839084896 1.04566526300413 0 0 0.95848900408159 0 0.285894265319718 0 0.635520859343464 0 0 0 0.797633944852834 0 0.77662092926008 0.443349718460027 1.47432837559997 0.848880586409727 1.83078289828304 0 0 0 0 1.48641830912094 0 0.378605711830242 0 0.663243951380144 0.0189876237941427 0 0 0 1.23983060423365 0 0 0.37329652424683 0.746099924159054 0 0.0813772256500294 0.524437874844705 0 0.379705654139427 2.72397717051861 0.0506152779740398 0 1.10850969010743 0 0.22730286014975 0.184132179894669 0.520727799378261 0.318976184789257 0 0.459100204807984 0.13578634568816 0 0 0.72791952986563 0.280982857765747 0 0 0 0 0 0.888121547927321
G718 0 0.175261256313135 0 0.473530837456978 0.109356861426579 0.091821148833148 0.990152161090075 0.159785502621696 0 0.477768434919122 0 0.0428706629154951 1.13779301099784 0 1.71206849544283 0 0 0 0 0.408650326120628 0 0 0 0.444916700339642 0.919027829390987 0 0 0 0 0 0 0.88743957708842 0 0 1.09613432673227 0 0 1.0022950308216 0 0.0304116688716833 0.588662431192712 0.336632499766742 0.905710875904753 2.04529426627063 0.0500829974753545 0.216153530656409 0.0931674742925069 0.0738670547975969 0 0 0 0 0 0 0 0.259731141113048 0 0 1.290807152598 0 0 0.224406677443104 0 0 1.04874741686129 0 0.623999164057945 0 0.427371617367179 0.951404199186794 0.80887355627413 0 1.06517415380419 0.524309942542742 0 0 0 0 0.477295067304568 0 2.15458923668235 0 0 0 0 0.753548914535956 0 1.71565979271908 0 0 0 0 0.586596382478949 0 0.248579837823964 0.329729472719794 0.0416401361627255 0 0 0.374380281659688 0 0 0 1.51105466310431 0 0.00235856248989173 0.285533513434506 0 0 0.528524388949688 0.526349952094054 0.610477990701087 0.862933187473444 0.916059401464646 0 0 0.01875362500513 0 0.736491454722749 0.061196117397421 0 0 2.48792778597795 0 0 0 0 0.381438268252694 0 0.539125328737935 0.335177409180727 0 0 0 0 0 1.30398841621579 2.33025462197264 0.579571959801175 0 0.0726233504790255 0 0.105956163186028 0.111239482194618 0 0 0.189627439490545 0.255251040487742 1.48805573288279 0 0 0.250426517155136 1.42547740318463 0.485268359928314 0 0.0128704513452628 0.166986746678723 0 0.74794162445641
G1827 0 0.827313656598854 1.14864781651734 0.173260369069329 1.3629594670978 0.228801094614768 0.517890074309314 1.8848967723047 0 0 0 0 0.925250112115617 0 1.54617268040491 0 0 0 0 0 0 0 0 0.663446050032366 1.87624295236856 0.591740915221677 0.0918852411594292 0 1.12613975820971 0 0 0 0.732288015087986 0.0568828370967488 1.00854183173218 0 0 1.62917080758729 0 0 0 0.480312954741007 0 1.74212448045434 0 0 0 0 0.316066105773568 0 0 0.781120376921144 0 0 0 0.159072970381142 0 0 1.12871590265149 1.37718600389222 0 0.835972438060193 0.0520258405249435 0 0.16695737404018 1.84577641835879 0.305551878043478 0 1.55650692759177 0.010592006303647 0.335020408939412 0 0.474370659200302 0 0 0 0.719937164455824 0 0 0 1.51452079813356 0 0.645896742254918 0 0 1.01203280069419 0 0.368001727780934 0.956401696187812 0 0 0 0.0546524555245615 0 0.157698620377553 0.117258647210837 1.70223666832606 0 0.546722718704329 1.10903171888081 0 2.34631387322856 0 0 0 0 0.492288105528304 0 0 0.381263839972671 1.2170250763872 0 0.160303820147727 2.08549785297749 0 0 0.196919446316877 0 1.41709312741301 0 0.138822305738899 0 1.55920048986933 0 0 0 0.0600604314367921 0.594455479745723 0 0.113817014938903 0 0 0.611069492403286 1.16585400266801 0.384704594446331 0.778086784969541 2.46263270150004 1.57110818914757 1.63391190930323 0 0.197244724329269 0.0581239664961275 1.72244530464269 0.274441897151789 0 0 0 0.13736604609292 0 0 0.407905443163599 0.278198390768876 0.0611272136283874 0 0.439821641080731 0 0 0.438102482658146 0
G2341 0 0.457461414062192 0 0.185799781596309 0 0.128739472186992 0 0 0 0 0 0 0.57668776676832 0 1.03283123915539 0 0 0 0 0 0 0.803176383127223 0 0 0 0.339900626865026 0 0 0 0 0.249501157924529 0 0 0 1.42192103054713 0 0 0 0 0 0.682143250170651 0 0 2.59070721970359 0.17921398377592 0 0 0 0.152858432952408 0 0 0 0 0 0 0 0 0 2.58705116488557 0.590038870952945 0 0.254454895888155 0 0 0.369275230194068 0 0 0.130371292148664 0 0.889086829237384 0 0.123625558369534 0 0 0 0 1.72931307976371 0.254380464004123 0.141439161098271 0 2.66893517685187 0.0263572067085761 0 0 0 0 0 0.246745577679273 0 0 0 0 0 0 0 0.0782723995447463 0.44931902058944 0 0.406383706618155 0 0 0 0 1.31301539731368 0 0 0.367497343988201 0 0.0492461155845556 0 0 0.244114317690023 0 1.1581371967363 0 0 0 0 2.72966450634095 0 0 0 1.26920352855243 0 0 0 1.08119336819572 0.41622540145262 0 0 0 0 0.608078046942483 0 0 0 1.6411482537576 1.34250003196592 0.17793900385486 0.215551718722984 0.0318269479192205 0 0 0 0 0 1.07179594468778 0.684858179146457 0.857877025327619 0 0 1.02883547862148 0.933114586128446 0 0.729168134862564 0 0.528895657198426 0 0
G792 0 0 0 1.41013814323805 0.737553790671386 1.78437293356736 0 0 0 0 1.19356591384457 0.455088840999763 0.895702584429001 0 0.726449503198713 0 0 0 0 1.22144396429246 0.480619975973329 0 0 0 0.642821572420399 0 0 0.0503856208480475 0.496547904895907 0 0.190239927016746 0 0.00466209103215289 0 0.423281892008438 0 0 0 0.0426341674723605 0.0871128465837621 0 1.29174385463519 0 1.72040336386386 0.848238717520179 0 0 0 0.0080520757700524 0 0 0 0 0 0.300342500387068 0 0 0 2.33104396733174 0 0 0 0 0 0 0 0.0811019535287697 0 0 0.218974242419657 0 0 0.0730723172555928 0 0 0.514973600778689 0.326431208501362 0 0.0480264900492919 0 0.907634750712564 0.897226831763729 0 0 0 0 0 1.31248239049455 0 0.184868976915399 0 0 3.04151708769799 0 0.066109301128758 0.0870336473471483 0 0.582554678253534 0 0.0511249191435632 0 0 0 0.564890831316374 0 0.516929145849866 0.907996609974649 2.04683422507292 0.413229856799816 1.46609913163875 0 0 0 0.164842682648388 0 0 0 0 0.78868228243028 1.14812820525576 0 0 1.50742493291654 0 0 0 2.48599081630248 0 0.527919587394273 0.631893279486305 0.783344036432882 0 0 0 0 0 0 0 0 0.417173486123943 0 0 0 0 0 0 0.437981798456867 0.86973173141307 0.05433130669881 0 0 0.427498302643306 1.05413264187247 1.42904939729205 0.638411093986429 1.34279118027396 0.152104997153549 0 0.443099793733464
G1464 0 0.0602596431014057 0.811644876496579 1.22447443527797 0 0.953463665946461 0.684751944388623 0 0 0 0 0 1.31356063535754 0 1.86356681622374 0 0 0 0 0 0 0 0 0 2.33783450164323 0.674161148653851 0 0.756126311471605 0.811089955644914 0.568049797238916 0 0 0 0 2.94114364477716 0 0 0 1.03567563197748 0.550259618837475 0.307638971645764 0.647116058183276 0.495283277211437 1.81572857712054 0 0 0 0.208684445327596 0 0 0 0 0 0 0 0 0 0 2.14457342390032 0.440507556239797 0 0.187432126073749 0 0 0.0934842013399164 0 1.93949453259594 0 0 0.15174534261172 0.452203014583 0 0.535441704789383 0 0 0 0 0 0 0 1.34701678854764 0.185802555818761 0 0 0 0 0 0.440790433654563 0 0.161390980893916 0 0 0 0 0.178203914552198 0.940607241069235 0 0 0.0408558025504795 0.479997815261801 0 0 0 0.708633489211226 0 0.00452589816534811 0.867101145126585 0 0 0.443035196669086 0.933599203856588 0 0.106175808132428 1.48078184974365 0 0 0 0 0.466607024923443 0 0 0.0998721612358554 2.6867352599457 0 0 0 0.473212035413646 0.820390613826181 0 0.182713781746123 0 0 0.432149702170555 0 0 0 1.22609944181732 1.92995037563784 0 0 0 0.563269682329208 0.262390419194736 0.0817785679832512 0 0 0.847401823186435 0 0.429504274985181 0 0 1.42414357208416 1.6424599179148 0.758484298012948 0 0.300633604757103 0.126472023950875 0.849921556018358 0.146461216030644
G3971 0 0.861524004439501 0.235670312742381 1.79732211931858 0.854240645029479 1.18483391491559 0.867593049133825 0.0866356574447727 0 0 0 0.801283831718336 0.921236335821487 0 1.62356007012089 0 0 0 0 0 0 0.558645678869545 0 0 0.611041695498719 0.868307870932458 0 0.381036087715673 0.764258760249723 0 0.106896308801271 0 0.0770114443646981 0 2.03519169869574 0 0 0.318557498467868 0 0.47893434373971 0 0.952689707885842 0 1.774653342176 0 0 0 1.39694620591231 0.25147515904387 0.65609810252167 0 0 0.620429894564479 0.334941130486571 0 0 0 0 1.49302952592158 0.787701004996721 0 0.720188266849551 0 0 0.211427086586286 0.126788570373341 0.132206714762138 0 0.713995331113282 0.544728578667115 0.455601266327494 0 0.910002805458518 0 0 0 0.00511122089225553 0.184671495171252 0.507348524009912 0 1.29218297081216 0.380054329638961 0 0 0 0.723234447137826 0 1.42880195384185 0 1.8743480314974 0 0 0.712522288450302 0 0 1.45437948525963 0 0 0.0390492119809057 0 0 0.11444876780143 0 1.2477335236972 0 0 0 0 0 0.166963239739376 1.07949160249479 0.0772335088698835 0.546447352245105 1.19035622371234 0 0 0 0 1.99715691676437 0.322314517004801 0.144343380035761 0 2.54522307442741 0.0128712223270205 0 0 0 0.111600950339795 0.293670572913176 0.667121874681259 0 0 0 0 0 0.3040721016672 1.17573833622583 1.24004931508248 0 0.136678338038237 0 0.0962171660957305 0.671190741462646 0 0 2.61393277697165 0 0 0.0853436302279019 0 0.248593106590675 0.975771914971219 1.31394124993222 0.690739499073402 0 0 0 1.28679765919465 0.242939558077814
G4019 0 0 0 0.159194528428457 0.446583838452936 0.487844641192396 0 0 0 0 0.16987836187747 0 0.728759167031429 0 0.991613476453824 0 0 0 0 0 0 0.902593234403576 0 0 0.0761936374195587 0.124446655810256 0 0 0.177645959561396 0 0.371048210250224 0 0 0 1.19658785003079 0 0 0 0 0 0.365492630383356 0.56343467306175 0 2.63528398705986 0.688539961871781 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10004590950333 1.04783293569074 0 0.197589405890359 0 0 0 0 0.183431237475289 0 0 0.332275854771998 0.143836429937282 0 0 0 0 0 1.65942559322097 0.948500089744882 0 0 3.0693065828606 0 0 1.09447215213434 0 0.662026336239558 0 0.665919867272414 0 0 0.0566802317417454 0.119726693609942 0.0182543162400065 0 0 0 0 0 0.210647969299741 0.15494818283359 0 0 0 1.01076427809901 0 0 0 0 0 0.668607454617702 0.328335919809414 0 0 0.218262889225766 0 0 0 0 3.26883385612272 0 0 0 0.289372702096732 0.512010753603639 0 0 0.373075302496009 0.752244683057994 0 0.262403826091241 0 0 0 0 0.563683009182274 0 0.577570163084468 0.314024633962507 0.775999372342743 0.219370615493655 0 0 0.0255534658045524 0 0 0.165484512476641 0.268054094639882 0 0.743938832993638 0 0 1.04775253426163 0.499794215559097 0 0 0 0 0.483859288851839 0.618111862825084
G4492 0 0.362587940384409 0 0 0.0512206287326225 0.174615601198795 0.998588288210176 0.319426961575911 0 0.328677972784135 0 0.236548774930967 0.659952022252741 0 1.40335406465058 0 0 0 0 0 0 0 0 0.115355642668907 0 0 0.288501703865677 1.10395464498804 0.344564233523322 0 0 0 0 1.19918276754136 1.85756165900154 0 0 0 0 0.149302977454585 1.21653350956038 0.271554865540844 0.227504817119492 1.77539793423199 0 0 0 0.654058119906904 0.112459275516639 0 0 0 0 0.234221102803474 0 0.0234083172480575 0 0 2.81071919913418 0.282171625030208 0 0 0 0 0 0 0.675434816824919 0 0 0.665999171743634 0 0 0.133778714893085 0.560586958937415 0 0 0.212814220205431 0 0.969426385170315 0 2.50401468042692 0.601825947389388 0 0.243602762791386 0 0 0 1.32873530602478 0 0 0 0 0.466294341477311 0 0.01758003542739 0.898064887795556 0 0 0.495578977078947 0 0 0 0 2.12040455150197 0 0 0.805760189074564 0.0275124649752302 0 1.24235909839928 1.02065445420642 0.429992762024554 0 1.18540993248659 0 0 0 0 0.810871434142697 0.467515705779591 0 0.474844418860363 2.82325256212228 0 0 0 1.67410120994028 0.261627254144914 0.381581865220546 0.5427284358721 0 0 0.306227340524296 0 0.261360835245606 0.000259027729971896 1.07569777125839 1.64337470705945 0 0 0 0 0.17260914676545 0.0847930041180921 0 0 0.334077010825139 0 0.315521498987348 0 0 1.20585299254186 2.52825985868456 0.894426336256276 0.246460388066007 0 0.606369888034558 0 0.343526381028806
G4113 0 0 0 0.748435242691559 0.0348479552464361 0 0.893663156980442 0.0912658428941934 0 0 0 0.147828749879111 2.56095558417063 0 2.18561447868472 0 0 0 0 0 0 0 0 0 1.2382133077467 0.696819105013032 0.35032162972714 0.530335290158939 0 0 0 0.424968581085514 0 0.0835767193171945 1.96815264008543 0 0 0 0 0.865483075867897 0.747698153122302 0 0 2.7088010265451 0 0.214504678770068 0 0.765910116444944 0.101833422040967 0.719107957945899 0 0 0.237611554226434 0.247494817917326 0 0.558519426278951 0 0 2.00714799875153 0.202100407462844 0 0 0 0 0 0 0.8532789301368 0 0.698237033307756 0.768371364854819 0.0218906592657153 0 0.499447235586785 0.395204591523768 0 0 0.0766978384061077 0 0.0101002231200944 0 2.21037530049716 0 0 0 0 0.205009644802464 0 1.13709158564411 0 0 0 0 1.11645462808212 0 0 1.20123358912393 0 0 0.733611121132953 0.154767217375279 0 0 0 0.798313926046586 0 0 0.719783691338056 0 0 0.495669223962862 0.763800428656747 0.430187434896591 0 1.18924382690684 0 0 0 0 0.573342002728951 0.680333753990755 0 0 3.06599624058627 0.191175857265607 0 0 0.426016130688323 0 0.172303638875635 0 0 0 0 0 0.629386815497872 0 0.530220082988686 1.89100973265201 0.18012032546871 0 0 0.0579858226175254 0.300166528501562 0 0.141120148964994 0 0.29539789255209 0 0.725071933334923 0 0 0.418996859892522 2.05992738420833 0.717365185785205 0.411079872589322 0 0.91062935987599 0 0.793752101072502
G260 0 0.750744468550061 0.144441614872194 1.89506063234588 0.537469287949627 2.15433566567064 0.946582385122258 0 0 0 0 0.305077445571172 0.881442904739867 0 1.77552472680504 0 0 0 0 0 0 0.159166335219965 0 0 0 0.105409599142452 0 0.229916968631125 0.509565543150768 0 0 0.188266728553107 0 0 1.89279065835197 0.398810370778991 0 0 1.09143899643338 0.143791757607275 0.222343841981965 0.480411913190888 0 1.07372231650045 0 0 0 0.752068376243833 0.117662869518641 0.0395532119808687 0 0.378540550356506 0 0.307319739711082 0 0 0 0 0.898314945116389 0.928274542683007 0 0.877186039519856 0 0 0.407451870857836 0.342173326335523 0.295610851023989 0.0216940002175827 0.304414672317852 0 0.140535243068045 0 0.470415320660193 0 0 0.322390987146555 0.419221347403087 0 0 0 0.138936944792085 0.74166699763848 0 0 0 0.0235904878345862 0 1.96064667650873 0 0 0 0 1.2699978417064 0 0 0 0.381486098310752 0 0 1.60416768148136 0 0.0152400755945068 0 0.44577249439612 0 0 0.072401338907292 0.396291733838024 0 0.999707285249248 1.20024969028093 0 1.90824921617537 0.326472482225129 0 0 0 0 1.0537338304684 0 0.391867126601064 0 0.828263391631639 0 0 0 0.880065813059335 1.18916160068462 0 1.84058578076278 0 0 2.18006414117272 0 0 0 0.975900241252379 1.66223263164533 0.917806927989114 0 0 0.0797546508195098 0.588088980676191 0.359925048038753 0 0 0.43687671851048 0.000217458015289539 0.299536406477025 0.149095964269749 0.216368913446447 0.561325281899384 0.873292320314371 0.799624828618823 0.202941018807077 0.253074172142516 0 0.591083837006065 0
G1332 0 0 0 0.0193965357764497 0.300789748855996 0.298377647800811 0.780990446253412 0 0 0.0701358673589281 0 0.953463786317441 1.50266329116845 0 0.543136215953675 0 0 0 0 0.176863891086981 0 0 0 0 0.590889728489744 0.076533332018313 0.165637693048796 0.884579530083284 0 0.689983657120992 0 0.804445088188464 0.545780313240339 0 3.00354925334103 0 0 0 0 0 0.680761546819391 0.132086284380727 0 1.4622209313328 0 0 0 1.25103949711783 0 0 0 0 0.303666902319462 0.498059538693758 0.173028284962781 1.04057857469382 0 0 1.69471495848733 0 0 0.276348327611657 0 0 0 0 0.293646866972383 0 0.309562087224978 1.33463111284718 0.143705256565128 0 0.372230214368569 0 0 0 0 0 0 0 1.66764900547553 0.410822874599304 0 0 0 0 0 1.7550880531746 0 0 0 0 0.863407243158675 0 0 0.401539696309893 0 0 0.293321461724457 0 0 0 0 1.27435506067047 0 0 0.297467824700714 0 0 0.653376398933146 0.77166091146547 0.581425540128462 0 0.184462736157414 0 0.736687625147534 0 0 0.522993939043983 0.344782285720391 0.00970498770114751 0.270514976257681 2.94063312766457 0.0363060285506836 0 0 0.018610804991787 0.0287478959458274 0.183000069996481 0 0.239687151790072 0 0 0 0 0.0305662585965662 0.838673954261029 1.67914111673552 0.0677489632964665 0.433967444310807 0.256345830991231 0 0 0 0 0 0.78472263327583 0.373930690897908 0.528911240749076 0 0 0.275937393233877 2.33607187321305 1.16641998305939 0.289578550665454 0 0.657008287485461 0 0.469480088400036
G4447 0.10361224930198 0 0 1.71200528861767 0.487180258294298 0.648423996564988 0 0 0 0 0 0 0 0 1.80360924484435 0 0 0 0 0 0 1.58217008822877 0 0 1.17495326913552 0.904745982578766 0 0.0316836988453916 1.36062052754918 0.0650378175666653 1.05652997637147 0 0 0 1.98860191239921 0.319015847619468 0 0.602334712181681 0 0 0 0.45678622747376 0 1.31831358165393 0 0 0 0 0 0 0 0.475747990645522 0 0.270077001475708 0 0.00133931399027475 0 0 0.708583032774386 1.70189643133585 0 2.28276489643057 0 0 0 0 0.219606738525929 0 0.939606613851051 0 0 0 0 0 0 0 0.449445021412403 0.259517903100171 0 0 1.44701547651337 0.64414935183824 0 0 0 0.195196827685795 0 2.34652299133097 0 0 0 0 1.17607256019392 0 0.0589732570828994 0.274077923839823 0 0 0 1.39141939904595 0 0 0 0.0549581728489952 0 0 0.373153939335044 0 0 0.620342784834543 0 0.205197554883297 0.592789908052587 0.930322569195952 0 0 0 0 1.96288473337145 0 0.551831558771987 0 0 0 0 0 0 0.711524365455835 0 1.09361700095849 0 0 1.20243601758008 0 0.163300687858791 0 0.934558227234239 1.94617220796476 0.0966860802638131 0 0 0 0 0.408346270567598 0 0.584287158991611 0 0 0.106429703890746 0 0.0995427120234551 0.297985752122494 0 0 0 0.031177188600246 0 2.16784866004409 0
G1000 0 0.643860764867124 0 0.339282741966619 0.280463792322269 0.80844936455189 0.90700014589034 0 0 0.0644719276767626 0 0 1.20295942198915 0 1.89195169059003 0 0 0 0 0 0 0 0 0.208105907628789 0 0 0.125626572551911 0.230638135400244 0.51367947612984 0 0 0.0528192218091587 0 0.659348331133292 1.83507748054128 0 0 0 0 0 0.825336797588728 0 0.297927413375089 1.88113718257037 0.178469598334949 0 0 0.336735950261499 0.381305035528205 0 0 0 0.0789017407088333 0.686493762967397 0 0 0 0 2.78767509271553 0.170339129773285 0 0.0961606064628444 0 0 0.0605423146491772 0 0.943059620920975 0 0 0.660200406517847 0 0 0 0 0 0 0 0.0468350880881574 0.780131078580099 0 1.40116437724957 0.654551138522019 0 0 0 0 0 1.00004924621773 0 0 0 0 0.449297889571754 0 0 0.744135336597614 0 0 0.90810240329296 0 0 0 0 1.64757606325327 0 0 0.641243822816117 0 0 0.860833957567354 0.43375238503218 0 0 1.52828205184662 0 0 0 0 1.07777956298032 0.353746232816231 0 0 3.28555513250177 0 0 0 1.65715202415742 0 0.336736848484168 0.162432274484515 0 0 0 0 0 0 1.45165478797171 1.62887976601448 0.140422145046392 0.564160664692026 0 0 0 0 0 0 0.294374329471764 0.62043090960299 0.706094368646797 0 0 1.29269546187562 2.58009596621699 0.212580367210651 0.546386790326718 0 0.550618949365335 0 0.893531665327039
G2794 0 0.0602003859512954 0 1.16316710632441 0.265984399455947 0.415514169798524 1.12115225522168 0 0 0.931131984817623 0 0.00257535380872945 0.441132359207205 0 2.06799038215413 0 0 0 0 0 0 0 0 0.134066051321968 0 0 0.571262891911585 0 0.280632361744895 0 0.114718446294098 0 0 0.947619076781321 3.17403721180003 0 0 0 0 0.410059235894606 0 0 0 2.20721809796697 0 0.00273326828350822 0 0.877251656901103 0.47924437022494 0 0 0 0.275321780793346 0.284717319783696 0 0.029324064015301 0 0 1.38711863224107 0.355831533582061 0 0 0 0 0 0 0.425508703008471 0 0 0.844289860821466 0.587256256364134 0 0.890895345311814 0.526346466970868 0 0 0.533434144863002 0 0 0 1.42742710129286 0 0.185478718850052 0 0 0 0 1.83789800006507 0 0 0 0 1.82374811104774 0 0 0.471401373991783 0.287870727724808 0 0 0.143674480322323 0 0 0 0 0 0 0.767125733475038 0.232902632438088 0 0.483953984650617 2.41171107973991 0.985770135758969 0.182667905732556 1.2096955517281 0 0 0 0 0.367989038888813 0 0.22188065920267 0 2.36731493875813 0.560947741968016 0 0 0 0.268929460486697 0.492999140504178 0 0.705328720869964 0 0 0 0.157320773384945 0 0.0717999179098975 1.83948090751997 0.810814716379022 0 0.511108740007496 0 0.632032763516374 0 0.400234404307253 0 0.440853611728408 0 1.08548743974895 0 0 0.753742583002279 2.43242755893459 1.64344700495594 0.422991734196 0 0.366917697067422 0 1.09257815854336
G3831 0 0.544944057881105 0 0.202531747681133 0.668513151635369 1.63999557498902 0 0 0 0 0 0.162242483889369 0.688636185650684 0 0.995697364092381 0 0 0 0 0 0 0 0 0 1.6414368659382 0 0 0.490288018890796 1.23770198710477 0.344635054554756 0 1.48309253811315 0 0 1.41507241945811 0.0980302792267704 0 0 0 0.605306508058016 0.242482042147703 0.731986178828727 0 1.39172299403851 0 0 0 0 0.259133534231823 0 0 0 0 0 0 0.37189184908653 0 0 1.43721456091276 0.288147276011554 0 0.960171020407855 0 0 0.184416901505257 0 0.707799585626622 0 0 0.0153833790259086 0 0 0 0 0 0.0535583392909449 0.0952148606557553 0 0 0 0.057388235252711 0.641217765564445 0 0 0 0.150299214210818 0 1.64479703520602 0 0 0.144330566637517 0 0.711015898628331 0 0.39154239418395 0.241643356375992 0 0.773258705293951 0 0.381746904043373 0 0 0 0.61094338942911 0 0 0.667309256575362 0 0.518175943570007 1.60251907195194 0.96742314112451 0 0.487053633787041 0.75548179596644 0 0 0 0 1.94575454381139 0.868502344907187 0.516586096778863 0 2.20856885447385 0 0 0 0.660238094397968 0.0931892280107492 0 0.979735780361639 0 0 0.536866130846018 0 0.0106875694706546 0 0.718706087068826 0.857596801815126 0.171464496929713 0.800699755395766 0 0.127134410010383 0 0.238115551572879 0 0.0452430277998684 0.0197154032642034 0.397345006600661 0.294197573278232 0.250139629616015 0 0.0979716281714472 1.35440906956121 0.234046755083812 1.08365856788911 1.2539381942068 0.0763276509564984 0.51784898679765 0
